Y,Yt-1,Yt-2
10769,13970,14845
13970,14845,17904
14845,17904,17592
17904,17592,10855
17592,10855,14870
10855,14870,16054
14870,16054,13731
16054,13731,18613
13731,18613,12929
18613,12929,14609
12929,14609,18359
14609,18359,13369
18359,13369,13948
13369,13948,13658
13948,13658,13945
13658,13945,10433
13945,10433,10904
10433,10904,17044
10904,17044,11507
17044,11507,14969
11507,14969,17052
14969,17052,17063
17052,17063,18828
17063,18828,10843
18828,10843,18513
10843,18513,16158
18513,16158,17021
16158,17021,13750
17021,13750,11375
13750,11375,10903
11375,10903,15099
10903,15099,11031
15099,11031,18845
11031,18845,12662
18845,12662,17968
12662,17968,19376
17968,19376,16822
19376,16822,12313
16822,12313,16367
12313,16367,13332
16367,13332,16518
13332,16518,16458
16518,16458,12908
16458,12908,18351
12908,18351,10289
18351,10289,18739
10289,18739,15952
18739,15952,19604
15952,19604,13165
19604,13165,12347
13165,12347,11919
12347,11919,11855
11919,11855,19509
11855,19509,18434
19509,18434,10405
18434,10405,12421
10405,12421,13224
12421,13224,10749
13224,10749,15884
10749,15884,10478
15884,10478,17645
10478,17645,19284
17645,19284,11349
19284,11349,14710
11349,14710,14269
14710,14269,16157
14269,16157,14992
16157,14992,13896
14992,13896,14060
13896,14060,12773
14060,12773,10092
12773,10092,16383
10092,16383,13773
16383,13773,19278
13773,19278,16346
19278,16346,18241
16346,18241,16918
18241,16918,16097
16918,16097,15199
16097,15199,18283
15199,18283,13016
18283,13016,18240
13016,18240,15047
18240,15047,14139
15047,14139,15961
14139,15961,19676
15961,19676,17140
19676,17140,11671
17140,11671,15950
11671,15950,13872
15950,13872,17804
13872,17804,18640
17804,18640,15928
18640,15928,13483
15928,13483,18933
13483,18933,10026
18933,10026,15414
10026,15414,11960
15414,11960,10659
11960,10659,12793
10659,12793,16072
12793,16072,11745
16072,11745,14152
11745,14152,16163
14152,16163,19839
16163,19839,11833
19839,11833,18539
11833,18539,19319
18539,19319,17668
19319,17668,17806
17668,17806,13461
17806,13461,11260
13461,11260,10227
11260,10227,11394
10227,11394,16567
11394,16567,15960
16567,15960,13472
15960,13472,16204
13472,16204,15636
16204,15636,11715
15636,11715,19612
11715,19612,19025
19612,19025,10849
19025,10849,11790
10849,11790,15410
11790,15410,11392
15410,11392,13698
11392,13698,19379
13698,19379,11342
19379,11342,10629
11342,10629,13584
10629,13584,18496
13584,18496,13931
18496,13931,13722
13931,13722,18147
13722,18147,13290
18147,13290,18342
13290,18342,15467
18342,15467,14598
15467,14598,18296
14598,18296,10646
18296,10646,11909
10646,11909,16265
11909,16265,12758
16265,12758,11439
12758,11439,12378
11439,12378,11209
12378,11209,17772
11209,17772,10079
17772,10079,12200
10079,12200,18307
12200,18307,17211
18307,17211,14810
17211,14810,17598
14810,17598,16502
17598,16502,18644
16502,18644,14977
18644,14977,17217
14977,17217,19952
17217,19952,16887
19952,16887,17263
16887,17263,12089
17263,12089,11586
12089,11586,13594
11586,13594,19672
13594,19672,16393
19672,16393,13998
16393,13998,18301
13998,18301,14751
18301,14751,15379
14751,15379,11370
15379,11370,15177
11370,15177,12172
15177,12172,17111
12172,17111,12558
17111,12558,13505
12558,13505,12525
13505,12525,10134
12525,10134,16180
10134,16180,11505
16180,11505,11259
11505,11259,17886
11259,17886,12642
17886,12642,10560
12642,10560,16104
10560,16104,12339
16104,12339,13030
12339,13030,16105
13030,16105,19238
16105,19238,17589
19238,17589,13117
17589,13117,10553
13117,10553,10246
10553,10246,17667
10246,17667,11525
17667,11525,17871
11525,17871,14201
17871,14201,11398
14201,11398,15261
11398,15261,16108
15261,16108,13285
16108,13285,11788
13285,11788,10312
11788,10312,15990
10312,15990,17988
15990,17988,18551
17988,18551,18465
18551,18465,13985
18465,13985,16439
13985,16439,12817
16439,12817,13870
12817,13870,14898
13870,14898,11350
14898,11350,12421
11350,12421,13536
12421,13536,18391
13536,18391,18646
18391,18646,12053
18646,12053,12555
12053,12555,14199
12555,14199,10493
14199,10493,16839
10493,16839,16233
16839,16233,12890
16233,12890,10980
12890,10980,16979
10980,16979,16117
16979,16117,17962
16117,17962,19247
17962,19247,18413
19247,18413,15298
18413,15298,16569
15298,16569,19909
16569,19909,16542
19909,16542,13424
16542,13424,10784
13424,10784,18832
10784,18832,17797
18832,17797,11508
17797,11508,15287
11508,15287,12931
15287,12931,17983
12931,17983,13523
17983,13523,14399
13523,14399,18032
14399,18032,13497
18032,13497,10448
13497,10448,10520
10448,10520,16690
10520,16690,11436
16690,11436,14658
11436,14658,19987
14658,19987,10179
19987,10179,16623
10179,16623,13467
16623,13467,19693
13467,19693,14499
19693,14499,12901
14499,12901,13015
12901,13015,10112
13015,10112,12697
10112,12697,10700
12697,10700,11431
10700,11431,16999
11431,16999,13780
16999,13780,14277
13780,14277,10257
14277,10257,15097
10257,15097,11580
15097,11580,13545
11580,13545,12340
13545,12340,13879
12340,13879,19203
13879,19203,12008
19203,12008,12473
12008,12473,19211
12473,19211,19450
19211,19450,11774
19450,11774,18093
11774,18093,15604
18093,15604,15813
15604,15813,19492
15813,19492,17279
19492,17279,12794
17279,12794,16824
12794,16824,17011
16824,17011,18359
17011,18359,16893
18359,16893,11142
16893,11142,12262
11142,12262,12801
12262,12801,12723
12801,12723,11794
12723,11794,17158
11794,17158,11833
17158,11833,10769
11833,10769,13020
10769,13020,16434
13020,16434,16276
16434,16276,15887
16276,15887,19188
15887,19188,16425
19188,16425,10583
16425,10583,11949
10583,11949,12813
11949,12813,19038
12813,19038,16200
19038,16200,11128
16200,11128,13217
11128,13217,16417
13217,16417,19587
16417,19587,11803
19587,11803,10666
11803,10666,14326
10666,14326,18104
14326,18104,15634
18104,15634,15319
15634,15319,18283
15319,18283,14883
18283,14883,18872
14883,18872,12838
18872,12838,18602
12838,18602,13271
18602,13271,12086
13271,12086,14922
12086,14922,11999
14922,11999,18185
11999,18185,16002
18185,16002,17945
16002,17945,12755
17945,12755,17099
12755,17099,11653
17099,11653,13780
11653,13780,17175
13780,17175,17781
17175,17781,16131
17781,16131,13150
16131,13150,19162
13150,19162,17206
19162,17206,16147
17206,16147,10061
16147,10061,19294
10061,19294,10839
19294,10839,18698
10839,18698,10615
18698,10615,15888
10615,15888,15481
15888,15481,15001
15481,15001,17575
15001,17575,18813
17575,18813,16286
18813,16286,12513
16286,12513,10269
12513,10269,14976
10269,14976,14928
14976,14928,17534
14928,17534,19142
17534,19142,14628
19142,14628,10693
14628,10693,11948
10693,11948,16370
11948,16370,17141
16370,17141,11087
17141,11087,19505
11087,19505,12913
19505,12913,15322
12913,15322,16476
15322,16476,13528
16476,13528,10231
13528,10231,18935
10231,18935,13937
18935,13937,11625
13937,11625,11620
11625,11620,17515
11620,17515,14732
17515,14732,10067
14732,10067,19735
10067,19735,15152
19735,15152,16240
15152,16240,14682
16240,14682,16291
14682,16291,16340
16291,16340,11265
16340,11265,16928
11265,16928,18012
16928,18012,13754
18012,13754,11973
13754,11973,19976
11973,19976,14131
19976,14131,16472
14131,16472,10748
16472,10748,16334
10748,16334,19365
16334,19365,10309
19365,10309,19672
10309,19672,14437
19672,14437,16494
14437,16494,13545
16494,13545,13224
13545,13224,12301
13224,12301,12977
12301,12977,14385
12977,14385,15195
14385,15195,14239
15195,14239,16461
14239,16461,14120
16461,14120,15204
14120,15204,16073
15204,16073,10690
16073,10690,10646
10690,10646,18079
10646,18079,15072
18079,15072,19608
15072,19608,13074
19608,13074,16978
13074,16978,12372
16978,12372,17606
12372,17606,14344
17606,14344,19502
14344,19502,19946
19502,19946,16994
19946,16994,10485
16994,10485,16975
10485,16975,15838
16975,15838,11825
15838,11825,12589
11825,12589,14216
12589,14216,12970
14216,12970,12080
12970,12080,10887
12080,10887,14098
10887,14098,11313
14098,11313,15110
11313,15110,14362
15110,14362,18230
14362,18230,14484
18230,14484,12612
14484,12612,14837
12612,14837,10490
14837,10490,18448
10490,18448,18601
18448,18601,12323
18601,12323,17880
12323,17880,10674
17880,10674,10264
10674,10264,16869
10264,16869,11733
16869,11733,18422
11733,18422,10876
18422,10876,19910
10876,19910,11076
19910,11076,11020
11076,11020,17902
11020,17902,17145
17902,17145,14940
17145,14940,14570
14940,14570,17908
14570,17908,13554
17908,13554,13115
13554,13115,11149
13115,11149,12554
11149,12554,14583
12554,14583,11303
14583,11303,12446
11303,12446,17328
12446,17328,16948
17328,16948,15597
16948,15597,11147
15597,11147,16702
11147,16702,13654
16702,13654,16517
13654,16517,16119
16517,16119,17635
16119,17635,15097
17635,15097,10788
15097,10788,17947
10788,17947,17737
17947,17737,17635
17737,17635,10311
17635,10311,15967
10311,15967,13789
15967,13789,11451
13789,11451,15451
11451,15451,10024
15451,10024,16637
10024,16637,13096
16637,13096,19354
13096,19354,13362
19354,13362,18091
13362,18091,16542
18091,16542,11452
16542,11452,13806
11452,13806,17272
13806,17272,14719
17272,14719,18709
14719,18709,17149
18709,17149,19465
17149,19465,19257
19465,19257,18675
19257,18675,18976
18675,18976,11520
18976,11520,17068
11520,17068,19446
17068,19446,13283
19446,13283,16412
13283,16412,14146
16412,14146,12224
14146,12224,14512
12224,14512,13633
14512,13633,11686
13633,11686,12154
11686,12154,16136
12154,16136,18519
16136,18519,14752
18519,14752,11490
14752,11490,15403
11490,15403,19368
15403,19368,13273
19368,13273,12304
13273,12304,17466
12304,17466,16006
17466,16006,16718
16006,16718,12947
16718,12947,11236
12947,11236,12233
11236,12233,10551
12233,10551,18158
10551,18158,15337
18158,15337,18462
15337,18462,18974
18462,18974,19810
18974,19810,10864
19810,10864,14486
10864,14486,16233
14486,16233,15671
16233,15671,18492
15671,18492,17521
18492,17521,16494
17521,16494,14962
16494,14962,15386
14962,15386,10158
15386,10158,15437
10158,15437,15550
15437,15550,17447
15550,17447,14682
17447,14682,16402
14682,16402,10693
16402,10693,13292
10693,13292,11761
13292,11761,10476
11761,10476,13519
10476,13519,10116
13519,10116,15402
10116,15402,11667
15402,11667,16349
11667,16349,16218
16349,16218,18435
16218,18435,16952
18435,16952,18138
16952,18138,10907
18138,10907,11655
10907,11655,12969
11655,12969,19413
12969,19413,14497
19413,14497,19169
14497,19169,15928
19169,15928,10621
15928,10621,19136
10621,19136,12375
19136,12375,16390
12375,16390,11025
16390,11025,18182
11025,18182,11206
18182,11206,12425
11206,12425,18249
12425,18249,17041
18249,17041,19313
17041,19313,13321
19313,13321,19392
13321,19392,16086
19392,16086,18097
16086,18097,12006
18097,12006,11406
12006,11406,11201
11406,11201,14089
11201,14089,12179
14089,12179,18033
12179,18033,13070
18033,13070,16276
13070,16276,17761
16276,17761,13802
17761,13802,19847
13802,19847,19921
19847,19921,19400
19921,19400,19415
19400,19415,16018
19415,16018,12222
16018,12222,11878
12222,11878,17330
11878,17330,18293
17330,18293,19497
18293,19497,11211
19497,11211,16684
11211,16684,14120
16684,14120,15789
14120,15789,18825
15789,18825,13955
18825,13955,18435
13955,18435,13307
18435,13307,19406
13307,19406,16477
19406,16477,10565
16477,10565,11414
10565,11414,16893
11414,16893,15426
16893,15426,19417
15426,19417,13128
19417,13128,16106
13128,16106,10141
16106,10141,17422
10141,17422,15882
17422,15882,10611
15882,10611,13196
10611,13196,14893
13196,14893,16301
14893,16301,18361
16301,18361,16922
18361,16922,11919
16922,11919,12972
11919,12972,14467
12972,14467,18433
14467,18433,17970
18433,17970,15334
17970,15334,15641
15334,15641,11638
15641,11638,14227
11638,14227,10742
14227,10742,10990
10742,10990,15143
10990,15143,16482
15143,16482,14818
16482,14818,18739
14818,18739,15780
18739,15780,13186
15780,13186,16921
13186,16921,18130
16921,18130,19713
18130,19713,18917
19713,18917,14953
18917,14953,13134
14953,13134,18834
13134,18834,12711
18834,12711,11804
12711,11804,14117
11804,14117,14063
14117,14063,16496
14063,16496,19257
16496,19257,13417
19257,13417,14386
13417,14386,15716
14386,15716,15163
15716,15163,16323
15163,16323,11947
16323,11947,17335
11947,17335,13330
17335,13330,19413
13330,19413,14654
19413,14654,18824
14654,18824,13541
18824,13541,15589
13541,15589,19107
15589,19107,18833
19107,18833,15932
18833,15932,16086
15932,16086,19282
16086,19282,13495
19282,13495,17700
13495,17700,18449
17700,18449,14815
18449,14815,15462
14815,15462,12152
15462,12152,17660
12152,17660,17813
17660,17813,19786
17813,19786,10824
19786,10824,10321
10824,10321,11847
10321,11847,19511
11847,19511,11012
19511,11012,11458
11012,11458,14873
11458,14873,11269
14873,11269,14989
11269,14989,13852
14989,13852,17511
13852,17511,19223
17511,19223,17477
19223,17477,18548
17477,18548,14092
18548,14092,12830
14092,12830,13315
12830,13315,17724
13315,17724,14337
17724,14337,17394
14337,17394,18046
17394,18046,13007
18046,13007,10601
13007,10601,16876
10601,16876,12743
16876,12743,11142
12743,11142,19626
11142,19626,11184
19626,11184,17160
11184,17160,12276
17160,12276,12425
12276,12425,17480
12425,17480,13349
17480,13349,14108
13349,14108,16059
14108,16059,18043
16059,18043,14553
18043,14553,19376
14553,19376,10485
19376,10485,16393
10485,16393,18682
16393,18682,15473
18682,15473,13168
15473,13168,11754
13168,11754,15232
11754,15232,10848
15232,10848,12606
10848,12606,16985
12606,16985,12645
16985,12645,10608
12645,10608,14248
10608,14248,10057
14248,10057,15413
10057,15413,18062
15413,18062,12096
18062,12096,19020
12096,19020,14665
19020,14665,13749
14665,13749,11225
13749,11225,11550
11225,11550,17124
11550,17124,18194
17124,18194,14689
18194,14689,13587
14689,13587,14764
13587,14764,12466
14764,12466,16656
12466,16656,18815
16656,18815,11783
18815,11783,18965
11783,18965,16218
18965,16218,18886
16218,18886,14030
18886,14030,14883
14030,14883,10200
14883,10200,18282
10200,18282,16429
18282,16429,10984
16429,10984,14105
10984,14105,15969
14105,15969,19648
15969,19648,17475
19648,17475,18218
17475,18218,15219
18218,15219,10742
15219,10742,15008
10742,15008,16136
15008,16136,18033
16136,18033,16893
18033,16893,14305
16893,14305,14308
14305,14308,17589
14308,17589,12265
17589,12265,19264
12265,19264,16746
19264,16746,10112
16746,10112,15052
10112,15052,16488
15052,16488,18886
16488,18886,10454
18886,10454,17331
10454,17331,17952
17331,17952,14759
17952,14759,16426
14759,16426,19275
16426,19275,16573
19275,16573,12398
16573,12398,14831
12398,14831,16113
14831,16113,10052
16113,10052,13835
10052,13835,17828
13835,17828,18843
17828,18843,19467
18843,19467,15198
19467,15198,19950
15198,19950,14073
19950,14073,17064
14073,17064,16975
17064,16975,11616
16975,11616,13566
11616,13566,10613
13566,10613,14328
10613,14328,18105
14328,18105,17046
18105,17046,14532
17046,14532,14087
14532,14087,14221
14087,14221,19802
14221,19802,18599
19802,18599,18956
18599,18956,17780
